Doc_ID	Cite_ID	Type	Contents	Label	Paper_ID	URL	Coords
doc0006	cite0148	Raw_Reference	"See issues of Al-Wafd, especially January to March 1999. Representative articles and editorials include Medhat Khafagi, ""The Kings of Business and the Toshka Project,"" 9 April 1999; Abbas Tarabili, ""The Toshka Project: Violating the Constitution and the Law!"" 14 November 1999 (all in Arabic). For coverage of opposition to Toshka in other newspapers, see Mahoud Salem, ""Ask Them! The Opposition Requests the Government to Pile Up the Dirt on the Toshka Project,"" Akhbar Al-Yom, 16 January 1999 (in Arabic);"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"198,91.32,493.00,289.67,9.00;198,72.00,505.00,308.97,9.00;198,72.00,517.00,308.98,9.00;198,72.00,529.00,308.98,9.00;198,72.00,541.00,308.98,9.00;198,72.00,553.00,309.03,9.00;198,72.00,565.00,209.38,9.00"
doc0012	cite0600	Raw_Reference	"Fabre, A., 'Les traditions de la m_dicine de l'avant', M_dicine et Arm_es 8 (1980), 781-786."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	
doc0048	cite0582	Raw_Reference	Atom i. 152		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"463,210.60,423.45,43.03,9.01"
doc0017	cite0601	Raw_Reference	"Majority Report, Vol. I, Pt VI, ｾゑｽｧ 327, quoting Summary of Reports of Work- house Chaplains as to the effect of life on inmates, pp. 6 (1), 21, 18."		8abfe46527761b7c5862588c7df5101c7f385840	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/536EA4779184961716587EA2370854C8/S0020859000005472a.pdf/div-class-title-the-royal-commission-on-the-poor-laws-1905-09-div.pdf	
doc0039	cite0120	FootNote	"Duke University. David M. Rubenstein Rare Books and Manuscript Library. Inventory of the Earl J.Hamilton Papers, 1350-1995 and undated (bulk  1650-1940). Major Works Series, 1350-1961 and undated. http://library.duke.edu/ digitalcollections/rbmscl/hamiltonearl/inv/ (Hereafter EHP-MWS)."	YES	46f850501453cf9d318a1f3535019097cebf833c	https://recyt.fecyt.es/index.php/IHE/article/download/70523/42670	"26,49.49,557.86,296.38,9.00;26,7.80,593.45,261.92,6.04"
doc0048	cite0196	Raw_Reference	"Father's sister, names for ii. 215 February, the month for sex-festivals ii. 158"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"468,63.54,424.62,128.53,9.01;468,63.72,434.44,164.33,9.01;468,74.16,444.06,11.47,9.01"
doc0006	cite0602	Raw_Reference	"Conversion of basin lands in Upper Egypt, Sir Murdoch MacDonald, Office of the Undersecretary of State, Khartoum, 22 February 1915, FO 141-531- 5, BNA."	YES	d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	
doc0096	cite0603	Raw_Reference	"*! Smail, Origins, ch. _, pp. ___-__ ; ch. _, pp. ___-__. *"" Ibid., p. ___."		0811b0d84d8032489894b4eae2dc539982cdcd36	https://ore.exeter.ac.uk/repository/bitstream/10036/3106/1/middle%20sort%20of%20people.pdf	
doc0035	cite0561	Raw_Reference	"______. ______. Minutes of Evidence . . . of Witnesses further relating to the subject of Unemployment (Appendix volume IX of the Royal Commission on the Poor Laws and Relief of Distress) (1910, XLVIX)."		eee12636fa1771663a8831e64cf22aafb808fafd	https://openresearch-repository.anu.edu.au/bitstream/1885/23866/2/01_Boyer_New_Estimates_of_British_2002.pdf	"32,132.00,319.27,347.98,8.66;32,150.00,330.91,330.03,8.66;32,150.00,342.55,138.07,8.66"
doc0023	cite0482	Raw_Reference	"Benrubi, Isaac, 375 n. 13, 376 n.21"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"551,228.85,123.45,130.94,11.13"
doc0018	cite0025	Raw_Reference	"Carole Fink, Defending the rights of others: the great powers, the Jews, and international minority protection, 1878-1938 (New York, NY, 2004), ch. 1."		9812745cfc96a5f3b80e64811bfe11e589897355	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/42E7AF5383F457B96EB01AAFBCB14BA5/S0018246X11000124a.pdf/div-class-title-paranoia-and-partisanship-genocide-studies-holocaust-historiography-and-the-apocalyptic-conjuncture-a-href-fn01a-ref-type-fn-a-div.pdf	"11,48.19,564.50,322.80,7.32;11,48.19,573.97,126.83,7.32"
doc0002	cite0206	Raw_Reference	"Yentsch, Anne, Conrad M. Goodwin, and Judson Kratzer 1988 The Archaeological Evidence of Morven's Earliest Structures. Manuscript on file, New jersey State Museum, Trenton."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	"31,229.90,198.71,188.91,7.29;31,238.29,207.58,192.63,7.29;31,267.69,216.45,163.27,7.29;31,267.80,225.58,60.13,7.29"
doc0042	cite0430	Raw_Reference	"Pearson, R. J. 1962 tr Dong-so T n and Its Origin. "" Bulletin of the Institute of Ethnology, Academia Sinica 13:27-50."		e2fdab6d844971683e03b50fe9efe3c058a3e9d9	https://library.oapen.org/bitstream/20.500.12657/41852/1/9780472901722.pdf	"320,52.02,155.06,74.89,10.80;320,66.89,171.38,21.73,10.80;320,109.90,168.81,4.52,7.02;320,114.22,171.38,39.72,10.80;320,153.75,168.81,4.72,7.02;320,158.27,171.38,211.88,10.80;320,110.82,182.66,200.76,10.80"
doc0084	cite0457	Raw_Reference	"Manuel Castells, Mireia Fernandez-Ardevol, Jack Linchuan Qiu, and Araba Sey. 2004. The mobile communication society: ""A cross-cultural analysis of available evidence on the social uses of wireless communication technology,"" Annenberg Research Network on International Communication, University of Southern California, at http://arnic.info/workshop04/MCS.pdf, accessed 5 November 2013. Lieven de Cauter, 2004. The capsular civilization: On the city in the age of fear. Rotterdam: NAi Publishers. Michele Chang and Elizabeth Goodman, 2006. ""Asphalt games: Enacting place through locative media,"" Leonardo, volume 14, number 3, at http://www.leoalmanac.org/wp-content/uploads/2012/07 /Asphalt-Games-Enacting-Place-Through-Locative-Media-Vol-14-No-3-July-2006-Leonardo-Electronic- Almanac.pdf, accessed 5 November 2013."		0ca1f16b7bf5e5f36d9d8c84d5351fc88fd8a14f	https://pure.uva.nl/ws/files/1255957/157686_de_Lange.pdf	"10,79.08,441.42,410.68,10.16;10,79.08,451.92,428.81,10.16;10,79.08,462.42,435.96,10.16;10,79.08,472.92,397.47,10.16;10,79.08,491.82,406.35,10.16;10,79.08,502.32,45.89,10.16;10,79.08,521.22,403.02,10.16;10,79.08,531.72,433.92,10.16;10,79.08,542.22,432.30,10.16;10,79.08,552.72,178.21,10.16"
doc0006	cite0192	Raw_Reference	"Sandra Postel, Pillar of Sand: Can the Irrigation Miracle Last? New York: W. W. Norton, 1999."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"224,86.86,289.38,294.28,9.00;224,72.00,301.38,79.59,9.00"
doc0011	cite0170	Raw_Reference	"Sam Quinones, ""Migrants Find a Gold Rush in New Orleans,"" LA Times, April 4, 2006."		42e1569a9d8994b395ea90240de69a348c73d866	https://escholarship.org/content/qt5jc0909m/qt5jc0909m.pdf?t=krnnss	"53,82.50,490.33,317.34,7.89"
doc0022	cite0030	Raw_Reference	"Jaschok, Maria, and Suzanne Miers, eds. 1994a. Women and Chinese Patriar- chy: Submission, Servitude, and Escape. London and Atlantic Highlands, N.J.: Zed Books. ---. 1994b. ""Women in the Chinese Patriarchal System: Submission, Ser- vitude, Escape and Collusion."" In Jaschok and Miers 1994a, 1-24."		d56e982ec9de8ffa22fae2c63d4f0e42979202f5	https://escholarship.org/content/qt12h450zf/qt12h450zf.pdf?t=krz5v9	"148,71.98,210.14,306.00,8.84;148,83.98,221.64,293.87,8.84;148,83.98,233.14,62.55,8.84;148,71.98,244.64,306.00,8.84;148,83.98,256.14,254.35,8.83"
doc0004	cite0225	Raw_Reference	"Anderson, B. L., and J. L. Butkiewicz. 1980. Money, spending and the Great Depression. Southern Economic Journal 47, no. 2 (October):388-403."		d322ea40724b23aa12d0dbddabd95ffb4ea3ddd9	http://www.nber.org/chapters/c6734.pdf	"50,61.00,282.35,309.11,8.37;50,69.81,292.38,276.79,8.19"
doc0019	cite0555	Raw_Reference	"Di Maggio, Paul J. and Walter W. Powell (1991): The Iron Cage Revisited: Institutional Isomorphism and Col- lective Rationality in Organizational Fields, in Walter W. Powell and Paul J. DiMaggio (eds), The New In- stitutionalism in Organizational Analysis. Chicago, London: University of Chicago Press: 63-82."		f1eac2ce1c6e174fc13b0f35a8a4f5e0b1171749	https://www.econstor.eu/bitstream/10419/51555/1/670504882.pdf	"43,56.64,460.41,453.55,10.48;43,77.88,474.33,432.31,10.48;43,77.88,488.37,388.17,10.48"
doc0005	cite0060	Raw_Reference	"and Stefano Carboni, Glassfiom Islamic Lands (New York: Thames and Hudson in association with the al-Sahah collection, Dar alAtllar al-Islarniyya, K~lwait National Museum, 2001)."	YES	fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"34,459.84,201.28,128.98,6.75;34,335.76,209.92,253.16,6.75;34,336.00,218.32,231.18,6.75"
doc0020	cite0040	FootNote	"Others who take this approach include R. MacMullen, 'The Legion as a Society,' Historia 33 (1984), 440-56."		cf4810986a3bfee4ea67c08c3e91ec5b1c84b273	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5D3B98FF4EC4D3373DE1C9267F90110C/S0017383511000052a.pdf/div-class-title-caesar-in-vietnam-did-roman-soldiers-suffer-from-post-traumatic-stress-disorder-a-href-fn01-ref-type-fn-a-div.pdf	"34,459.84,201.28,128.98,6.75;34,335.76,209.92,253.16,6.75;34,336.00,218.32,231.18,6.75"
doc0026	cite0159	Raw_Reference	"Oliver McKee Jr., ""The Jobmaster General,"" North American Review 237 (February 1934): 119; ""Chicago Board Will Make Appraisals for Home Owners' Loan Corporation,"" National Real Estate Journal 34, no. 13 (December 1933): 21; ""Home Loan Bill Passed in House,"" Public Ledger, April 1934, McDowell Collection, HOLC card 6; ""Procedure for Applicants Announced; Offices to Open August 1,"" Evening Bulletin, 22 July 1933, McDowell Collection, HOLC card 3; ""Mays Busy with Home Loan Plans,"" Evening Bulletin, n.d., McDowell Collection, HOLC card 3. For more on Pennsylvania and Philadelphia party politics, see Thomas H. Coode and John F. Bauman (1981). The HOLC office in Philadelphia was also plagued by charges of fraud in 1933 and 1934, covered extensively by the Evening Bulletin. See ""Racketeers Invade Home Loan Field,"" Philadelphia Inquirer, 29 July 1933, p. 3, col. 2; ""Officials Warn Loan Racketeers,"" Evening Bulletin, 28 June 1933, p. 6. ""Warns Against Racketeering in Home Loan Pleas,"" Evening Bulletin, 5 August 1933, McDowell Collec- tion, HOLC card 6; ""Officials Probing Home Loan Ruse,"" Evening Bulletin, 16 August 1933, McDowell Collection, HOLC card 8; ""Loan 'Appraiser's Arrest Is Sought,"" Evening Bulletin, 14 August 1933, McDowell Collection, HOLC card 8; ""Home Loan Fraud to Bring Arrest,"" Evening Bulletin, 12 August 1933, McDowell Collection, HOLC card 7; ""Accused as Home Loan Racketeer,"" Evening Bulletin, 17 August 1933, McDowell Collection, HOLC card 7; ""J.H. Mays Made State Director of Home Loan Board,"" Evening Bulletin, 12 June 1933, McDowell Collection, HOLC card 3; ""J.H. Mays Resigns, Home Loan Chief,"" Evening Bulletin, 13 April 1934, McDowell Collection, HOLC card 3; ""Charges Guffey with HOLC Wrongs,"" Evening Bulletin, 30 October 1934, McDowell Collection, HOLC card 8."		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,407.23,326.50,78.76,6.99;21,126.00,336.50,359.99,6.99;21,126.00,346.50,360.00,6.99;21,126.00,356.49,359.99,6.99;21,126.00,366.49,360.00,6.99;21,126.00,376.49,360.00,6.99;21,126.00,386.49,359.99,6.99;21,126.00,396.48,166.85,6.99;21,138.00,406.48,347.99,6.99;21,126.00,416.48,360.00,6.99;21,126.00,426.48,359.99,6.99;21,126.00,436.47,359.99,6.99;21,126.00,446.47,360.00,6.99;21,126.00,456.47,360.00,6.99;21,126.00,466.47,360.00,6.99;21,126.00,476.46,360.00,6.99;21,126.00,486.46,359.99,6.99;21,126.00,496.46,359.99,6.99;21,126.00,506.46,359.99,6.99;21,126.00,516.45,316.06,6.99"
doc0006	cite0166	Raw_Reference	"Arabia. See Iraq (Arabia) Arab states: Israeli state, recognition of the, 239n13; Johnston Unified Plan, nonratification of, 221, 239n13; Jordan River, disputes over diversion and utilization of, 218-21, 235-37, 238nn6-7, 243n67;"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"294,230.99,418.76,78.90,7.20;294,230.99,427.76,133.66,7.20;294,236.79,436.76,143.64,7.20;294,236.79,445.76,129.34,7.20;294,236.79,454.76,132.31,7.20;294,236.79,463.76,56.42,7.20"
doc0010	cite0195	Raw_Reference	King M.L. (1986) A Testament of Hope: The Essential Writings and Speeches of Martin Luther King Jr. New York: HarperCollins.		3c618b549a3147fee04037f06fc66f42bff63880	https://ageconsearch.umn.edu/record/30566/files/dp020068.pdf	"30,89.88,74.46,415.73,10.91;30,125.88,87.72,229.30,10.91"
doc0026	cite0062	Raw_Reference	"New York Times, 14 February 1935, p. 17, col. 3; Fortune 17 (May 1938): 94;"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	"21,138.74,326.50,266.88,6.99"
doc0052	cite0577	Raw_Reference	"Mehmet Ali Unal, XVI. Yiizyllda Harput Sancagt (1518-1566) (Ankara: TTK Basimevi, 1989);"		5eb1d4e52e359840554969bc6dfc3ae3bbdaa3a4	http://repository.bilkent.edu.tr/bitstream/11693/24291/1/Population%20changes%20in%20Ottoman%20Anatolia%20during%20the%2016th%20and%2017th%20centuries%20The%20demographic%20crisis%20reconsidered.pdf	"18,327.66,170.41,59.43,6.67;18,54.26,181.49,250.38,6.95"
doc0006	cite0173	Raw_Reference	"Eleanor Franklin Egan, The War in the Cradle of the World: Mesopotamia (New York: Harper, 1918), 76."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"62,92.05,277.00,288.95,9.00;62,72.00,289.00,114.96,9.00"
doc0097	cite0523	Raw_Reference	"Feranec, J., Jaffrain, G., Soukup, T., Hazeu, G. 2010: Determining changes and flows in european landscapes 1990-2000 using CORINE land cover data. Applied geography 30-1. DOI: http://dx.doi.org/10.1016/ j.apgeog.2009.07.003"		cab563f5b9678561d9461de9f6471833ae24708e	https://ojs.zrc-sazu.si/ags/article/download/709/2016	"11,42.80,345.24,379.84,8.18;11,56.98,355.85,365.67,8.18;11,56.98,366.46,76.30,8.18"
doc0013	cite0068	Raw_Reference	"P. 4438 a. Plaster casts of four specimens and two associated dental plates, figured by Miall, op. cit. pl. iv. figs. 1, 3, 4, 7, 8; originals in the Higgins Collection, Bristol Museum. Enniskillen Coll."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"318,62.21,307.31,258.65,9.11;318,100.22,319.08,222.67,8.13;318,100.51,329.26,196.82,9.11;318,260.78,340.09,60.79,9.25"
doc0048	cite0460	Raw_Reference	"Husenbeth, ""Emblems of Saints"" ii. 266 ftn. Huzley, *' Collected Essays"" i. 156 ""Evolution and Ethics"" i, 110, 111, 112"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"469,210.60,565.87,160.33,9.01;469,220.32,576.10,11.91,8.01;469,210.60,584.81,137.71,9.01;469,220.68,595.56,150.43,8.01;469,230.22,603.90,11.35,9.01"
doc0085	cite0530	Raw_Reference	"KENDALL, W. C. 1902. Notes on the sticklebacks. [bid. 15:588."		178465ceb2817bf3263231cd64da4b1f547f9eb9	https://www.biodiversitylibrary.org/itempdf/31040	"402,42.48,52.80,247.85,8.23"
doc0037	cite0108	Raw_Reference	"Appleton, Thomas E. Rayonscraa:. The Allan Roval Mail Line. Toronto, 1975* Balfour, Frances. Life and Letters of James HaoGregor. London, 1912# Begg, James. Reform in the Free Church. Edinburgh, 1855."		2dad2a52dd10a6d7e9c171fe5f5c0d737b96e1f9	http://theses.gla.ac.uk/73782/1/10662308.pdf	"380,90.90,343.25,450.60,8.84;380,91.60,367.25,420.85,8.84;380,91.80,390.95,348.40,8.84"
doc0006	cite0074	Raw_Reference	"Montagu, speech in House of Commons debate on Indian reform, 6 August 1918, reported in Times, 7 August 1918, 8; Bell to Hugh and Florence Bell, 31 January 1918, in Letters of Gertrude Bell, 2:441-44."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"63,50.98,589.00,309.00,9.00;64,72.00,85.00,308.99,9.00;64,72.00,97.00,194.80,9.00"
doc0023	cite0516	Raw_Reference	"---. Selected Works. Prepared by Marx-En ge ls-Lenin Instit ute, Mo scow . 2 vols . New York: Inte rn ational Publisher s, [n. d .]."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"544,48.49,552.99,335.02,12.60;544,57.24,563.37,196.14,12.60"
doc0006	cite0604	Raw_Reference	"United States Department of State. Communiquｾｽｩ of 17 October 1953. Quoted in the Jerusalem Post, 18 October 1953, 18e. ---. Report on the Near East. Bulletin, vol. 28, no. 729. Washington, D.C., 1953. Wolf, Aaron T. ""Guidelines for a Water-for-Peace Plan for the Jordan River Watershed."" Natural Resources Journal 33, no. 3 (1993): 797-839."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	
doc0079	cite0431	Raw_Reference	"Haworth, Mr., extract from his work entitled Lepidop- tera Britannica, 126."		c94450abdbd27734dc0c6e9ac65acb5e554a4960	https://archive.org/download/preliminarydisco00swai/preliminarydisco00swai_bw.pdf	"470,24.62,137.98,93.79,6.31;470,32.11,145.22,85.94,7.01;470,32.11,153.14,65.41,7.15"
doc0006	cite0029	Raw_Reference	"Beauchamp Duff, quoted in Mesopotamia Commission Report (MCR), Parliamentary Papers, 1917-18 (Cd. 8610), xvi, 37; MCR, 13, 105."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"61,70.61,397.00,289.37,9.00;61,51.00,409.00,247.53,9.00"
doc0006	cite0124	Raw_Reference	"Harris, ""States at the Limit."" 38. See also Harris, ""Modernizing the Nation,"" and ""States at the Limit."" 39. Kirisci and Winrow, ""The Kurdish Question in Turkey"";"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"228,91.08,445.00,116.74,9.00;228,84.01,457.00,283.01,9.00;228,84.01,469.00,234.79,9.00"
doc0006	cite0605	Raw_Reference	"U.S. Department of State communiquｾｽｩ of 17 October 1953, quoted in the Jerusalem Post, 18 October 1953."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	
doc0006	cite0182	Raw_Reference	"The few Egyptian businessmen who invested in land reclamation in the New Valley governorate focused largely on the area of East Oweinat, where some thirteen investors from the most prominent family business groups bought 5 percent each in some 130,000 feddan. American Chamber of Com- merce in Egypt, The South Valley Development Project (Cairo: American Cham- ber of Commerce, 1998), 33. East Oweinat's water is derived from groundwater pumping of the Nubian aquifer underlying parts of the western desert. Unlike in Toshka, therefore, water supply is not contingent on Nile flow, a fact that Egyptian investors may have taken into account. 80. Author interview with KADCO manager, New Valley, 28 November 2008."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"200,91.57,121.00,289.42,9.00;200,72.00,133.00,309.02,9.00;200,72.00,145.00,309.02,9.00;200,72.00,157.00,309.01,9.00;200,72.00,169.00,308.97,9.00;200,72.00,181.00,309.00,9.00;200,72.00,193.00,308.94,9.00;200,72.00,205.00,309.01,9.00;200,72.00,217.00,192.07,9.00;200,84.00,229.00,297.30,9.00"
